,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Year,Quarter
130,2/2/2018,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,2,2018,Quarter1
131,2/2/2018,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,2018,Quarter1
132,2/2/2018,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,2,2018,Quarter1
133,13/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,10,2017,Quarter4
134,13/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,10,2017,Quarter4
135,13/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,10,2017,Quarter4
136,13/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,10,2017,Quarter4
137,13/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,10,2017,Quarter4
138,13/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,10,2017,Quarter4
139,13/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,10,2017,Quarter4
140,5/9/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,9,2017,Quarter3
141,18/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,9,2018,Quarter3
142,18/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,9,2018,Quarter3
143,18/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,9,2018,Quarter3
144,22/12/2018,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,12,2018,Quarter4
145,7/9/2016,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,9,2016,Quarter3
146,22/10/2015,Standard Class,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,10,2015,Quarter4
147,5/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,12,2017,Quarter4
148,5/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,12,2017,Quarter4
149,5/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,12,2017,Quarter4
150,5/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,12,2017,Quarter4
151,13/03/2017,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,3,2017,Quarter1
152,13/03/2017,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,3,2017,Quarter1
153,31/05/2016,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,5,2016,Quarter2
154,31/05/2016,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,5,2016,Quarter2
155,31/05/2016,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,5,2016,Quarter2
156,28/05/2016,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,5,2016,Quarter2
157,1/3/2015,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,3,2015,Quarter1
158,20/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,11,2017,Quarter4
159,20/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,11,2017,Quarter4
160,11/5/2017,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,5,2017,Quarter2
161,28/12/2016,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,12,2016,Quarter4
162,16/11/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,11,2017,Quarter4
163,7/11/2017,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,11,2017,Quarter4
164,8/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,9,2015,Quarter3
165,8/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,9,2015,Quarter3
166,8/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,9,2015,Quarter3
167,8/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,2015,Quarter3
168,8/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,9,2015,Quarter3
169,8/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,9,2015,Quarter3
170,8/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,9,2015,Quarter3
171,5/8/2015,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,8,2015,Quarter3
172,5/8/2015,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,8,2015,Quarter3
173,5/8/2015,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,8,2015,Quarter3
174,14/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,9,2015,Quarter3
175,14/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,9,2015,Quarter3
176,21/04/2018,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,2018,Quarter2
177,21/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,11,2016,Quarter4
178,21/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,11,2016,Quarter4
179,15/12/2016,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,12,2016,Quarter4
180,5/12/2015,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,12,2015,Quarter4
181,5/12/2015,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,12,2015,Quarter4
182,19/11/2015,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,11,2015,Quarter4
183,19/11/2015,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,11,2015,Quarter4
184,19/11/2015,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,11,2015,Quarter4
185,28/11/2017,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,11,2017,Quarter4
186,26/08/2015,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,2015,Quarter3
187,16/07/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,7,2017,Quarter3
188,16/07/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,7,2017,Quarter3
189,12/10/2016,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,10,2016,Quarter4
190,12/10/2016,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,10,2016,Quarter4
191,12/10/2016,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,10,2016,Quarter4
192,12/10/2016,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,10,2016,Quarter4
193,12/10/2016,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,10,2016,Quarter4
194,31/10/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,10,2016,Quarter4
195,21/03/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,3,2015,Quarter1
196,21/03/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,2015,Quarter1
197,6/11/2018,Standard Class,VM-21685,Valerie Mitchum,Home Office,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,11,2018,Quarter4
198,6/7/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,7,2018,Quarter3
199,6/7/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,7,2018,Quarter3
200,24/06/2018,Standard Class,MB-17305,Maria Bertelson,Consumer,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,6,2018,Quarter2
201,3/8/2015,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,8,2015,Quarter3
202,3/8/2015,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,8,2015,Quarter3
203,17/12/2018,Second Class,LC-17140,Logan Currie,Consumer,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,12,2018,Quarter4
204,3/6/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,6,2018,Quarter2
205,9/12/2018,Standard Class,LE-16810,Laurel Elliston,Consumer,Whittier,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,12,2018,Quarter4
206,1/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,12,2018,Quarter4
207,1/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,12,2018,Quarter4
208,1/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,12,2018,Quarter4
209,1/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,12,2018,Quarter4
210,1/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,12,2018,Quarter4
211,9/2/2016,Second Class,MS-17980,Michael Stewart,Corporate,Dallas,Texas,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,2016,Quarter1
212,2/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,1,2016,Quarter1
213,2/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,1,2016,Quarter1
214,2/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,1,2016,Quarter1
215,2/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,1,2016,Quarter1
216,2/1/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,1,2016,Quarter1
217,28/10/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,10,2017,Quarter4
218,28/10/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,10,2017,Quarter4
219,24/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,12,2016,Quarter4
220,24/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,12,2016,Quarter4
221,24/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,12,2016,Quarter4
222,24/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,12,2016,Quarter4
223,24/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,12,2016,Quarter4
224,24/12/2016,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,12,2016,Quarter4
225,9/8/2016,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,8,2016,Quarter3
226,9/8/2016,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,8,2016,Quarter3
227,9/8/2016,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,8,2016,Quarter3
228,28/02/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,2016,Quarter1
229,28/02/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,2,2016,Quarter1
230,13/09/2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,9,2015,Quarter3
231,7/4/2018,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,4,2018,Quarter2
232,7/4/2018,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,4,2018,Quarter2
233,7/4/2018,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,4,2018,Quarter2
234,7/4/2018,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,4,2018,Quarter2
235,7/4/2018,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,4,2018,Quarter2
236,12/11/2018,Standard Class,DB-13120,David Bremer,Corporate,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,11,2018,Quarter4
