RowID,OrderID,OrderDate,ShipDate,CustomerName,CustomerID,TotalCost,Frequency
306,CA-2017-137239,2017-08-22,2017-08-28,Craig Reiter,CR-12730,251.16,3
307,US-2017-156097,2017-09-19,2017-09-19,Eugene Hildebrand,EH-14125,703.68,2
308,CA-2016-146563,2016-08-24,2016-08-28,Cassandra Brandow,CB-12025,2645.02,4
309,CA-2017-123666,2017-03-26,2017-03-30,Sibella Parks,SP-20545,459.95,1
310,CA-2017-143308,2017-11-04,2017-11-04,Roy Collins,RC-19825,10.74,1
311,CA-2018-132682,2018-06-08,2018-06-10,Tiffany House,TH-21235,490.4,3
312,CA-2015-156314,2015-12-24,2015-12-26,Resi Pölking,RP-19390,30.36,1
313,US-2018-106663,2018-06-09,2018-06-13,Meg O'Connel,MO-17800,169.25,3
314,CA-2018-111178,2018-06-15,2018-06-22,Tamara Dahlen,TD-20995,19.56,1
315,CA-2018-130351,2018-12-05,2018-12-08,Rob Beeghly,RB-19570,199.73,3
316,US-2018-119438,2018-03-18,2018-03-23,Carol Darley,CD-11980,296.01,4
317,CA-2017-164511,2017-11-19,2017-11-24,Doug Jacobs,DJ-13630,147.91,3
318,US-2018-168116,2018-11-04,2018-11-04,Grant Thornton,GT-14635,8167.42,2
319,CA-2015-157784,2015-07-05,2015-07-08,Michael Chen,MC-17845,514.03,3
320,CA-2018-161480,2018-12-25,2018-12-29,Ralph Arnett,RA-19285,191.984,1
321,US-2015-117135,2015-06-21,2015-06-23,Naresj Patel,NP-18325,425.67,3
322,CA-2016-131534,2016-03-28,2016-04-02,Alan Barnes,AB-10165,199.64,2
323,CA-2016-119291,2016-05-14,2016-05-17,Jesus Ocampo,JO-15550,570.5,7
324,CA-2018-114552,2018-09-02,2018-09-08,Dorris liebe,Dl-13600,15.072,1
325,CA-2017-163755,2017-11-04,2017-11-08,Alejandro Savely,AS-10285,209.88,1
326,CA-2016-142027,2016-04-09,2016-04-14,Jay Kimmel,JK-15370,369.912,1
327,CA-2015-138527,2015-09-12,2015-09-17,Brad Norvell,BN-11470,192.43,3
328,CA-2015-112158,2015-12-02,2015-12-04,David Philippe,DP-13165,1050.6,3
329,CA-2015-113887,2015-04-05,2015-04-07,Tracy Hopkins,TH-21550,55.48,1
330,CA-2018-146136,2018-09-03,2018-09-07,Arthur Prichep,AP-10915,24.448,1
331,US-2018-100048,2018-05-19,2018-05-24,Roland Schwarz,RS-19765,889.29,3
332,CA-2015-153150,2015-07-01,2015-07-06,Dorris liebe,Dl-13600,19.92,1
333,CA-2015-130092,2015-01-11,2015-01-14,Seth Vernon,SV-20365,9.94,1
334,CA-2018-108910,2018-09-24,2018-09-29,Kelly Collister,KC-16540,103.056,1
335,CA-2015-104472,2015-06-02,2015-06-07,Christine Kargatis,CK-12325,133.13,2
336,CA-2017-112942,2017-02-13,2017-02-18,Ross DeVincentis,RD-19810,146.82,1
337,CA-2017-142335,2017-12-15,2017-12-19,Michael Paige,MP-17965,1949.31,2
338,CA-2015-117429,2015-10-07,2015-10-13,Mathew Reese,MR-17545,129.92,1
339,CA-2017-114713,2017-07-07,2017-07-12,Steve Chapman,SC-20695,45.584,1
340,CA-2018-144113,2018-09-16,2018-09-20,Jay Fein,JF-15355,73.56,2
341,US-2017-150861,2017-12-03,2017-12-06,Emily Grady,EG-13900,1165.33,5
342,CA-2018-131954,2018-01-21,2018-01-25,Darrin Sayre,DS-13030,654.25,6
343,CA-2015-132500,2015-09-08,2015-09-12,Gary Zandusky,GZ-14470,49.98,1
344,CA-2015-112326,2015-01-04,2015-01-08,Phillina Ober,PO-19195,288.06,3
345,US-2017-146710,2017-08-27,2017-09-01,Sung Shariari,SS-20875,114.84,4
346,CA-2015-124429,2015-05-27,2015-05-27,Maya Herman,MH-17785,926.44,2
347,CA-2017-150889,2017-03-20,2017-03-22,Peter Bühler,PB-19105,11.992,1
348,CA-2018-126074,2018-10-02,2018-10-06,Roland Fjeld,RF-19735,275.65,4
349,CA-2017-110499,2017-04-07,2017-04-09,Yoseph Carroll,YC-21895,1199.976,1
350,CA-2016-135272,2016-12-07,2016-12-12,Melanie Seite,MS-17830,79.92,1
351,CA-2017-140928,2017-09-18,2017-09-22,Nona Balk,NB-18655,383.438,1
352,CA-2015-106803,2015-12-29,2016-01-02,Debra Catini,DC-13285,144.36,2
353,CA-2018-117240,2018-07-23,2018-07-28,Christine Phan,CP-12340,13.128,1
354,CA-2018-133333,2018-09-18,2018-09-22,Barry Französisch,BF-11020,22.72,1
355,CA-2016-112319,2016-08-31,2016-09-05,Andrew Roberts,AR-10510,58.32,1
356,CA-2018-126046,2018-11-03,2018-11-07,Julie Creighton,JC-16105,12.39,1
357,CA-2016-114923,2016-02-08,2016-02-13,Lisa Hazard,LH-17020,107.982,1
358,CA-2015-162775,2015-01-13,2015-01-15,Chris Selesnick,CS-12250,1287.26,5
359,CA-2015-106810,2015-05-14,2015-05-20,Anthony Johnson,AJ-10795,310.88,1
360,CA-2017-157245,2017-05-19,2017-05-24,Laurel Elliston,LE-16810,641.96,1
361,CA-2018-104220,2018-01-30,2018-02-05,Benjamin Venier,BV-11245,340.22,6
362,CA-2015-165974,2015-06-29,2015-07-06,Dan Lawera,DL-12865,32.76,1
363,CA-2016-144267,2016-08-21,2016-08-23,Nick Zandusky,NZ-18565,632.15,4
364,US-2016-157014,2016-10-03,2016-10-06,Bryan Mills,BM-11785,139.54,4
365,CA-2016-154921,2016-05-23,2016-05-28,Erin Ashbrook,EA-14035,186.69,1
366,CA-2018-129567,2018-03-17,2018-03-21,Clay Ludtke,CL-12565,17.456,1
367,CA-2016-154620,2016-12-12,2016-12-16,Liz Thompson,LT-17110,348.928,1
368,CA-2016-115938,2016-06-26,2016-06-30,Sue Ann Reed,SA-20830,535.36,4
369,CA-2017-105256,2017-05-20,2017-05-20,Joe Kamberova,JK-15730,1363.96,1
370,CA-2015-156433,2015-09-20,2015-09-26,Erica Smith,ES-14020,31.68,2
371,CA-2018-151428,2018-09-21,2018-09-26,Rick Hansen,RH-19495,20.16,1
372,CA-2016-124653,2016-12-24,2016-12-26,David Bremer,DB-13120,167.31,3
373,CA-2016-101910,2016-11-27,2016-12-03,Carlos Daly,CD-11920,283.92,1
374,CA-2018-105809,2018-02-20,2018-02-23,Helen Wasserman,HW-14935,238.2,2
375,CA-2017-136133,2017-08-18,2017-08-23,Helen Wasserman,HW-14935,355.32,1
376,CA-2017-115504,2017-03-12,2017-03-17,Mike Caudle,MC-18130,12.96,1
377,CA-2018-135783,2018-04-22,2018-04-24,Gary McGarr,GM-14440,18.28,1
378,CA-2015-134313,2015-11-01,2015-11-07,Russell Applegate,RA-19915,2027.14,2
379,CA-2016-140921,2016-02-03,2016-02-05,Allen Armold,AA-10375,178.37,2
380,CA-2015-151995,2015-10-13,2015-10-15,Zuschuss Carroll,ZC-21910,1549.77,4
381,CA-2018-143686,2018-05-14,2018-05-14,Pauline Johnson,PJ-19015,1418.21,2
382,CA-2016-106565,2016-03-20,2016-03-23,Bart Watters,BW-11110,51.84,1
383,CA-2017-149370,2017-09-15,2017-09-19,Dean Braden,DB-13210,5.344,1
384,CA-2015-140858,2015-06-28,2015-07-02,Cynthia Arntzen,CA-12775,1639.71,5
385,CA-2018-101434,2018-06-20,2018-06-27,Toby Ritter,TR-21325,249.79,2
386,US-2015-102071,2015-05-09,2015-05-15,Patrick Gardner,PG-18820,235.77,2
387,CA-2018-126956,2018-08-21,2018-08-28,Greg Tran,GT-14710,87.52,3
388,CA-2018-129462,2018-06-16,2018-06-21,Joel Eaton,JE-15745,740.59,4
389,CA-2017-165316,2017-07-23,2017-07-27,Jennifer Braxton,JB-15400,324.38,3
390,US-2015-115987,2015-09-08,2015-09-13,Lisa Hazard,LH-17020,51.184,1
391,US-2018-156083,2018-11-04,2018-11-11,James Lanier,JL-15175,9.664,1
392,US-2017-137547,2017-03-07,2017-03-12,Ed Braxton,EB-13705,21.072,1
393,CA-2016-100454,2016-11-20,2016-11-25,Brian Moss,BM-11650,258.02,3
394,CA-2017-161669,2017-11-07,2017-11-09,Eudokia Martin,EM-14095,90.4,4
395,CA-2016-114300,2016-10-13,2016-10-17,Art Foster,AF-10885,371.66,2
396,CA-2018-107503,2018-01-01,2018-01-06,Guy Armstrong,GA-14725,48.896,1
397,CA-2015-107755,2015-02-07,2015-02-12,Cyma Kinney,CK-12760,115.36,1
398,CA-2017-152534,2017-06-20,2017-06-25,Dave Poirier,DP-13105,44.04,2
399,CA-2017-113747,2017-05-28,2017-06-04,Valerie Dominguez,VD-21670,185.88,1
400,CA-2017-123274,2017-02-19,2017-02-24,Greg Tran,GT-14710,287.4,2
401,CA-2015-125612,2015-08-03,2015-08-08,Berenike Kampe,BK-11260,163.62,3
402,CA-2018-161984,2018-04-10,2018-04-15,Sanjit Jacobs,SJ-20125,14.77,2
403,CA-2015-133851,2015-06-09,2015-06-16,Chuck Magee,CM-12445,30.46,2
404,CA-2017-134474,2017-01-05,2017-01-07,Anthony Johnson,AJ-10795,255.9,3
405,CA-2015-149020,2015-01-10,2015-01-15,Anthony Jacobs,AJ-10780,54.83,2
406,CA-2017-134362,2017-09-29,2017-10-02,Linda Southworth,LS-16945,15.936,1
407,CA-2015-136742,2015-04-06,2015-04-10,Guy Phonely,GP-14740,44.91,1
408,CA-2017-158099,2017-09-03,2017-09-05,Paul Knutson,PK-18910,1422.25,2
409,CA-2016-131128,2016-10-19,2016-10-20,Tracy Blumstein,TB-21520,34.44,1
410,CA-2015-148488,2015-12-10,2015-12-15,Sally Matthias,SM-20005,117.7,2
411,CA-2018-114636,2018-08-25,2018-08-29,Guy Armstrong,GA-14725,192.16,1
412,CA-2017-116736,2017-01-17,2017-01-21,Chuck Clark,CC-12430,724.55,3
413,US-2015-158638,2015-09-17,2015-09-21,Anthony Garverick,AG-10765,5.892,1
414,CA-2018-111689,2018-11-30,2018-12-02,Harold Pawlan,HP-14815,1311.37,2
415,CA-2016-129098,2016-10-09,2016-10-13,Dave Kipp,DK-13090,30.84,1
416,US-2018-123463,2018-12-23,2018-12-23,Gary Zandusky,GZ-14470,13.48,1
417,CA-2017-165148,2017-10-22,2017-10-24,Peter McVee,PM-19135,31.4,1
418,CA-2015-134061,2015-04-29,2015-05-04,Lauren Leatherbury,LL-16840,17.46,1
419,CA-2016-143602,2016-04-25,2016-04-28,Jill Stevenson,JS-15595,13.944,1
420,CA-2018-115364,2018-06-26,2018-07-02,Olvera Toch,OT-18730,83.76,1
421,CA-2018-150707,2018-10-14,2018-10-19,Ed Ludwig,EL-13735,37.66,1
422,CA-2015-104976,2015-12-09,2015-12-16,Cyma Kinney,CK-12760,34.68,1
423,CA-2018-132934,2018-06-20,2018-06-26,Jeremy Ellison,JE-15475,201.26,2
424,CA-2018-133256,2018-06-26,2018-06-27,Tracy Hopkins,TH-21550,564.38,3
425,CA-2017-105494,2017-11-10,2017-11-12,Pamela Coakley,PC-18745,225.83,2
426,CA-2017-140634,2017-10-03,2017-10-06,Hunter Lopez,HL-15040,15.648,1
427,CA-2015-144407,2015-09-09,2015-09-15,Maribeth Schnelling,MS-17365,103.6,1
428,CA-2018-160983,2018-10-29,2018-10-31,George Bell,GB-14530,46.96,1
429,US-2017-114622,2017-04-10,2017-04-12,Justin Ritter,JR-16210,8.904,1
430,CA-2018-150959,2018-11-11,2018-11-13,Tamara Dahlen,TD-20995,28.78,2
431,CA-2018-132353,2018-09-15,2018-09-17,Dave Brooks,DB-13060,323.976,1
432,CA-2017-130477,2017-04-08,2017-04-12,Logan Currie,LC-17140,97.96,3
433,CA-2018-143259,2018-12-30,2019-01-03,Patrick O'Donnell,PO-18865,466.85,3
434,CA-2018-137596,2018-09-02,2018-09-07,Bill Eplett,BE-11335,3480.96,3
435,CA-2016-133627,2016-05-31,2016-06-07,Sample Company A,SC-20050,22.2,1
436,CA-2018-102519,2018-11-27,2018-11-29,Brian Moss,BM-11650,190.67,2
437,US-2015-141215,2015-06-15,2015-06-21,Kelly Lampkin,KL-16555,906.43,3
438,CA-2017-165218,2017-03-05,2017-03-11,Rob Williams,RW-19630,162.34,2
439,CA-2015-138296,2015-12-05,2015-12-12,Roy Collins,RC-19825,24.56,1
440,CA-2016-111164,2016-04-11,2016-04-15,Sanjit Engle,SE-20110,513.73,3
441,CA-2017-149797,2017-09-15,2017-09-20,Adam Hart,AH-10075,841.568,1
442,CA-2015-132962,2015-09-13,2015-09-16,Jessica Myrick,JM-15535,267.55,2
443,CA-2016-115091,2016-10-05,2016-10-09,Joel Jenkins,JJ-15760,75.04,2
444,CA-2018-144932,2018-04-14,2018-04-17,Alan Barnes,AB-10165,118.32,3
445,CA-2018-114216,2018-09-02,2018-09-06,Ralph Kennedy,RK-19300,12.192,1
446,CA-2017-140081,2017-06-20,2017-06-24,Catherine Glotzbach,CG-12040,538.02,4
447,US-2018-111745,2018-11-05,2018-11-06,Ruben Ausman,RA-19885,159.99,1
448,CA-2016-148250,2016-12-13,2016-12-17,Rachel Payne,RP-19270,147.44,2
449,CA-2017-105760,2017-06-19,2017-06-20,Karen Carlisle,KC-16255,17.12,1
450,CA-2017-142958,2017-12-13,2017-12-20,Rob Williams,RW-19630,1120.37,2
451,CA-2016-120880,2016-05-29,2016-06-03,John Lucas,JL-15850,740.73,3
452,US-2016-140200,2016-07-26,2016-07-28,Cynthia Arntzen,CA-12775,393.165,1
453,US-2018-110576,2018-11-28,2018-12-02,Ross Baird,RB-19795,3629.93,5
454,CA-2018-131156,2018-04-03,2018-04-07,Katherine Hughes,KH-16360,25.472,1
455,CA-2018-136539,2018-12-28,2019-01-01,Greg Hansen,GH-14665,106.02,2
456,CA-2018-119305,2018-11-30,2018-12-04,Scott Williamson,SW-20275,173.8,1
457,CA-2018-102414,2018-05-15,2018-05-18,Joseph Airdo,JA-15970,49.89,3
458,CA-2016-112571,2016-09-22,2016-09-22,Daniel Lacy,DL-12925,204.6,1
459,CA-2018-152142,2018-11-14,2018-11-19,Lindsay Williams,LW-16990,321.568,1
460,CA-2016-160059,2016-11-27,2016-12-01,Thomas Brumley,TB-21190,6.24,1
461,CA-2017-120859,2017-09-01,2017-09-04,Cynthia Voltz,CV-12805,21.88,1
462,CA-2015-127488,2015-09-22,2015-09-24,Maribeth Schnelling,MS-17365,4.608,1
463,CA-2018-135279,2018-04-09,2018-04-11,Bryan Spruell,BS-11800,760.8,6
464,CA-2015-115791,2015-01-16,2015-01-18,Delfina Latchford,DL-13315,299.96,4
465,US-2018-103247,2018-10-05,2018-10-08,Phillina Ober,PO-19195,236.72,2
466,US-2018-100209,2018-07-09,2018-07-15,Tamara Dahlen,TD-20995,1.08,1
467,CA-2018-159366,2018-01-07,2018-01-10,Bart Watters,BW-11110,3059.982,1
468,CA-2017-145499,2017-05-30,2017-05-31,Robert Waldorf,RW-19690,3.282,1
469,CA-2016-157035,2016-12-09,2016-12-12,Ken Brennan,KB-16600,34.02,1
470,CA-2017-144939,2017-10-03,2017-10-08,Emily Burns,EB-13870,599.292,1
471,CA-2015-163419,2015-11-11,2015-11-14,Tracy Zic,TZ-21580,1167.3,3
472,CA-2018-100314,2018-09-29,2018-10-05,Ann Steele,AS-10630,372.45,3
473,CA-2016-146829,2016-03-10,2016-03-10,Toby Swindell,TS-21340,1.112,1
474,CA-2018-167899,2018-05-21,2018-05-26,John Grady,JG-15805,538.02,2
475,CA-2016-153549,2016-03-29,2016-03-31,Sara Luxemburg,SL-20155,1166.92,1
476,CA-2017-110023,2017-09-09,2017-09-11,Troy Staebel,TS-21610,14.624,1
477,CA-2017-105585,2017-08-26,2017-08-27,Roland Fjeld,RF-19735,165.13,2
478,CA-2015-117639,2015-05-21,2015-05-25,Mitch Willingham,MW-18235,3333.9,2
479,CA-2016-162537,2016-10-28,2016-11-03,Rob Dowd,RD-19585,104.51,4
480,CA-2017-155488,2017-11-13,2017-11-17,Frank Merwin,FM-14290,44.02,1
481,CA-2016-124891,2016-07-31,2016-07-31,Rick Hansen,RH-19495,3419.87,3
482,CA-2016-126445,2016-08-27,2016-08-31,Ryan Akin,RA-19945,484.65,1
483,CA-2016-111199,2016-11-13,2016-11-17,Joe Kamberova,JK-15730,115.296,1
484,CA-2016-105312,2016-11-06,2016-11-09,Meg Tillman,MT-17815,11.48,2
485,US-2018-106705,2018-12-26,2019-01-01,Patrick O'Brill,PO-18850,44.75,1
486,CA-2018-135034,2018-08-01,2018-08-03,Annie Thurman,AT-10735,95.984,1
487,CA-2015-158540,2015-11-24,2015-11-26,Vivek Gonzalez,VG-21790,151.72,1
488,CA-2018-118437,2018-06-17,2018-06-21,Philip Fox,PF-19165,169.28,2
489,US-2016-126214,2016-12-21,2016-12-24,John Stevenson,JS-15880,1717.97,2
490,CA-2016-133025,2016-09-17,2016-09-19,Meg O'Connel,MO-17800,32.4,1
491,CA-2016-108665,2016-07-06,2016-07-10,Kalyca Meade,KM-16225,896.38,4
492,CA-2016-124450,2016-04-27,2016-05-03,Greg Tran,GT-14710,2670.19,3
493,CA-2016-167269,2016-06-16,2016-06-20,Philip Brown,PB-19150,6.208,1
494,CA-2018-106964,2018-12-17,2018-12-20,Hallie Redmond,HR-14770,11.808,1
495,CA-2017-126529,2017-01-11,2017-01-13,Deanra Eno,DE-13255,94.45,3
496,CA-2015-163552,2015-07-11,2015-07-15,Laura Armstrong,LA-16780,1368.62,5
497,CA-2017-109820,2017-11-20,2017-11-22,Allen Goldenen,AG-10390,32.75,3
498,CA-2017-113061,2017-04-22,2017-04-26,Ed Ludwig,EL-13735,86.62,1
499,CA-2016-127418,2016-06-13,2016-06-14,Jennifer Jackson,JJ-15445,36.624,1
500,CA-2018-121818,2018-11-20,2018-11-21,Jennifer Halladay,JH-15430,52.7,2
501,CA-2017-127670,2017-03-20,2017-03-24,Robert Dilbeck,RD-19660,697.16,1
502,CA-2017-102981,2017-09-06,2017-09-09,Mary O'Rourke,MO-17500,754.21,2
503,CA-2018-115651,2018-07-09,2018-07-12,Noel Staavos,NS-18640,67.3,2
504,CA-2018-152702,2018-10-12,2018-10-16,Steve Nguyen,SN-20710,254.604,1
505,CA-2017-169103,2017-03-08,2017-03-13,Zuschuss Carroll,ZC-21910,1466.32,2
506,CA-2015-139192,2015-05-27,2015-06-01,Lena Creighton,LC-16885,1213.49,2
507,US-2016-153500,2016-07-03,2016-07-05,Deirdre Greer,DG-13300,458.07,3
508,CA-2016-110667,2016-04-04,2016-04-08,Nicole Fjeld,NF-18595,210.99,4
509,CA-2018-167150,2018-12-10,2018-12-17,Ben Peterman,BP-11185,85.5,2
510,CA-2017-105284,2017-11-24,2017-12-01,Matthew Grinstein,MG-17650,4.416,1
511,US-2016-125374,2016-03-23,2016-03-29,Julia Dunbar,JD-16060,107.772,1
512,CA-2016-161263,2016-04-16,2016-04-21,Theresa Swint,TS-21160,239.2,6
513,CA-2017-157686,2017-10-01,2017-10-02,Brian DeCherney,BD-11620,194.848,1
514,US-2018-139955,2018-09-28,2018-09-30,Charles McCrossin,CM-12160,1.744,1
515,US-2016-150161,2016-07-25,2016-07-29,Ross Baird,RB-19795,25.176,1
516,CA-2016-144652,2016-11-20,2016-11-26,Skye Norling,SN-20560,19.46,1
517,CA-2017-152814,2017-04-28,2017-05-02,Erica Hernandez,EH-14005,29.472,1
518,CA-2018-106943,2018-11-14,2018-11-19,Frank Olsen,FO-14305,8.64,1
519,CA-2017-134348,2017-11-12,2017-11-19,Maurice Satty,MS-17710,42.62,3
520,CA-2017-161781,2017-09-29,2017-09-30,Chad Cunningham,CC-12100,40.88,1
521,CA-2018-132521,2018-09-23,2018-09-25,Don Weiss,DW-13540,158.28,3
522,CA-2016-110016,2016-11-29,2016-12-04,Bill Tyler,BT-11395,1126.83,2
523,US-2017-143819,2017-03-01,2017-03-05,Karen Daniels,KD-16270,6125.82,4
524,CA-2017-167584,2017-08-12,2017-08-12,Lena Cacioppo,LC-16870,6.48,1
525,CA-2017-166163,2017-08-15,2017-08-20,Craig Yedwab,CY-12745,75.13,2
526,CA-2018-158407,2018-06-04,2018-06-10,Lindsay Williams,LW-16990,103.97,2
527,CA-2016-143490,2016-12-06,2016-12-13,Naresj Patel,NP-18325,339.33,2
528,CA-2016-165085,2016-12-27,2016-12-31,Brad Thomas,BT-11485,384.86,2
529,CA-2018-160423,2018-01-21,2018-01-26,Penelope Sewall,PS-19045,383.99,2
530,CA-2015-159338,2015-06-25,2015-06-28,Noel Staavos,NS-18640,447.84,1
531,CA-2017-107216,2017-06-14,2017-06-17,Paul Van Hugh,PV-18985,53.7,4
532,US-2018-145863,2018-04-21,2018-04-27,Resi Pölking,RP-19390,5.63,2
533,CA-2017-112340,2017-10-21,2017-10-27,Neoma Murray,NM-18520,22.92,1
534,US-2017-110156,2017-11-19,2017-11-24,Eric Hoffmann,EH-13945,296.67,8
535,CA-2018-140585,2018-12-18,2018-12-23,Russell Applegate,RA-19915,286.48,3
536,CA-2017-144855,2017-07-22,2017-07-24,Dionis Lloyd,DL-13495,6.3,1
537,CA-2016-142755,2016-09-04,2016-09-08,Christine Sundaresam,CS-12355,919.49,4
538,US-2015-147627,2015-01-20,2015-01-26,Hunter Lopez,HL-15040,1859.4,6
539,CA-2016-105970,2016-03-02,2016-03-07,Pete Armstrong,PA-19060,112.04,2
540,CA-2017-112102,2017-04-12,2017-04-16,Brian Dahlen,BD-11605,448.81,3
541,US-2017-114776,2017-12-06,2017-12-07,Greg Guthrie,GG-14650,19.44,1
542,US-2017-134908,2017-06-05,2017-06-09,Joni Sundaresam,JS-15940,132.17,2
543,US-2017-148803,2017-12-11,2017-12-11,Lena Radford,LR-16915,85.224,1
544,CA-2017-152170,2017-11-12,2017-11-15,Frank Hawley,FH-14275,383.14,5
545,CA-2015-146969,2015-09-29,2015-10-03,Arthur Prichep,AP-10915,968.3,5
546,CA-2016-112452,2016-04-04,2016-04-04,Nat Carroll,NC-18340,1273.61,5
547,CA-2016-113971,2016-05-08,2016-05-14,Claudia Bergmann,CB-12535,8.352,1
548,CA-2017-160395,2017-12-31,2018-01-06,Kelly Lampkin,KL-16555,163.41,2
549,CA-2015-136567,2015-12-20,2015-12-21,Penelope Sewall,PS-19045,2884.37,4
550,CA-2017-149314,2017-07-02,2017-07-07,George Bell,GB-14530,195.184,1
551,CA-2018-147039,2018-06-29,2018-07-04,Alex Avila,AA-10315,374.48,2
552,CA-2015-126522,2015-09-01,2015-09-05,Larry Tron,LT-16765,53.94,1
553,CA-2015-127964,2015-03-03,2015-03-08,Anne Pryor,AP-10720,161.07,3
554,CA-2015-117709,2015-05-04,2015-05-08,Paul MacIntyre,PM-18940,46.8,1
555,CA-2016-125416,2016-11-02,2016-11-02,Kelly Collister,KC-16540,447.93,1
556,CA-2018-145226,2018-12-08,2018-12-10,Delfina Latchford,DL-13315,433.78,4
557,US-2015-100279,2015-03-10,2015-03-14,Scott Williamson,SW-20275,22.38,1
558,CA-2015-158064,2015-04-21,2015-04-25,Allen Armold,AA-10375,16.52,1
559,US-2016-104430,2016-10-22,2016-10-26,Liz Thompson,LT-17110,5.176,1
560,CA-2016-132080,2016-08-22,2016-08-25,Dave Poirier,DP-13105,50.112,1
561,CA-2017-161207,2017-08-29,2017-09-03,Adam Bellavance,AB-10060,27.93,1
562,CA-2015-120243,2015-12-27,2015-12-30,Alyssa Tate,AT-10435,11.56,1
563,CA-2017-113621,2017-12-01,2017-12-05,Joel Eaton,JE-15745,352.47,2
564,CA-2017-168081,2017-04-24,2017-04-27,Cathy Armstrong,CA-12055,258.696,1
565,CA-2015-128146,2015-06-21,2015-06-25,Dave Brooks,DB-13060,1326.69,2
566,CA-2018-138779,2018-01-14,2018-01-15,Rob Beeghly,RB-19570,29.66,2
567,CA-2015-127131,2015-11-24,2015-11-30,Harold Ryan,HR-14830,721.48,4
568,CA-2018-117212,2018-02-26,2018-02-28,Bradley Talbott,BT-11530,2110.72,5
569,US-2016-130519,2016-09-15,2016-09-15,Nat Gilpin,NG-18355,111.9,4
570,CA-2017-130946,2017-04-08,2017-04-12,Zuschuss Carroll,ZC-21910,1616.7,3
571,CA-2017-114727,2017-07-18,2017-07-24,Linda Southworth,LS-16945,2331.84,5
572,CA-2018-133235,2018-08-01,2018-08-04,Larry Hughes,LH-16750,271.96,1
573,CA-2017-137050,2017-07-14,2017-07-18,Steven Ward,SW-20755,663.96,6
574,US-2018-118087,2018-09-09,2018-09-13,Stefania Perrino,SP-20620,2457.14,8
575,CA-2015-110184,2015-07-12,2015-07-16,Ben Ferrer,BF-11170,505.69,2
576,CA-2017-126004,2017-12-04,2017-12-05,Becky Martin,BM-11140,611.03,6
577,CA-2018-100013,2018-11-06,2018-11-11,Zuschuss Carroll,ZC-21910,29.69,3
578,CA-2016-132570,2016-10-31,2016-11-02,Kean Thornton,KT-16480,82.74,2
579,CA-2017-153682,2017-05-30,2017-06-01,Brooke Gillingham,BG-11695,839.988,1
580,CA-2017-144344,2017-10-28,2017-10-28,Patrick Gardner,PG-18820,314.4,4
581,CA-2015-127012,2015-08-11,2015-08-15,Greg Matthias,GM-14680,76.28,3
582,CA-2017-128727,2017-08-29,2017-09-04,Meg O'Connel,MO-17800,22.0,1
583,US-2017-162859,2017-02-15,2017-02-22,Patrick Gardner,PG-18820,407.07,2
584,CA-2018-133641,2018-05-14,2018-05-21,Eva Jacobs,EJ-14155,48.69,1
585,CA-2015-168494,2015-12-12,2015-12-14,Nora Preis,NP-18700,4630.51,3
586,CA-2018-115602,2018-12-18,2018-12-24,Doug Jacobs,DJ-13630,2888.52,4
587,CA-2016-154956,2016-07-04,2016-07-09,Irene Maddox,IM-15070,1099.96,1
588,CA-2018-144638,2018-03-10,2018-03-14,Mick Hernandez,MH-18115,91.73,4
589,US-2017-168620,2017-12-24,2017-12-28,Ross Baird,RB-19795,823.61,3
590,CA-2018-117079,2018-10-23,2018-10-27,Jocasta Rupert,JR-15700,863.88,1
591,US-2017-144393,2017-10-28,2017-11-04,Suzanne McNair,SM-20950,17.616,1
592,CA-2018-105053,2018-07-07,2018-07-09,Christine Sundaresam,CS-12355,17.472,1
593,CA-2017-155992,2017-10-01,2017-10-02,Chris Cortes,CC-12220,111.75,2
594,CA-2018-110380,2018-09-02,2018-09-07,Phillip Flathmann,PF-19225,6.57,1
595,US-2015-167738,2015-12-24,2015-12-29,Julie Creighton,JC-16105,435.13,2
596,CA-2018-121412,2018-09-23,2018-09-27,Brooke Gillingham,BG-11695,29.328,1
597,CA-2018-100426,2018-06-04,2018-06-08,Dan Campbell,DC-12850,12.48,1
598,US-2017-103646,2017-04-21,2017-04-26,Sibella Parks,SP-20545,195.98,3
599,CA-2017-119186,2017-05-26,2017-05-26,Maurice Satty,MS-17710,477.14,4
600,CA-2017-148698,2017-05-02,2017-05-07,Bryan Davis,BD-11770,86.352,1
601,CA-2015-163293,2015-09-08,2015-09-11,Karen Carlisle,KC-16255,116.85,2
602,CA-2017-160815,2017-09-05,2017-09-06,Toby Ritter,TR-21325,278.4,1
603,CA-2018-122154,2018-04-09,2018-04-11,Sue Ann Reed,SA-20830,284.19,3
604,US-2016-149692,2016-12-06,2016-12-12,Katrina Willman,KW-16435,2.772,1
605,CA-2017-119445,2017-06-26,2017-07-03,Gene McClure,GM-14500,14.9,1
606,CA-2016-124268,2016-07-04,2016-07-08,Alan Dominguez,AD-10180,15.48,1
607,CA-2017-154711,2017-11-22,2017-11-26,Todd Boyes,TB-21355,72.89,3
608,CA-2017-163384,2017-11-10,2017-11-12,Chuck Clark,CC-12430,45.62,2
609,CA-2016-101707,2016-08-27,2016-09-01,Philip Fox,PF-19165,150.22,3
610,CA-2016-138898,2016-05-25,2016-05-29,Justin Hirsh,JH-16180,845.728,1
611,CA-2018-115427,2018-12-30,2019-01-03,Erica Bern,EB-13975,34.62,2
